1 	 0.000000e+00 
2 	 0.000000e+00 
3 	 0.000000e+00 
4 	 0.000000e+00 
5 	 0.000000e+00 
6 	 0.000000e+00 
7 	 5.813976e-03 
8 	 1.085299e-03 
9 	 3.395283e-04 
10 	 3.000645e-04 
11 	 3.531742e-04 
12 	 4.930891e-04 
13 	 6.755857e-04 
14 	 7.922370e-04 
15 	 7.818830e-04 
16 	 6.760103e-04 
17 	 5.643151e-04 
18 	 5.151454e-04 
19 	 5.430669e-04 
20 	 6.997186e-04 
21 	 1.146276e-03 
22 	 2.033920e-03 
23 	 3.235896e-03 
24 	 4.252987e-03 
25 	 4.570510e-03 
26 	 4.149427e-03 
27 	 3.410772e-03 
28 	 2.748112e-03 
29 	 2.236774e-03 
30 	 1.786322e-03 
31 	 1.362807e-03 
32 	 1.008496e-03 
33 	 7.572223e-04 
34 	 5.978055e-04 
35 	 4.978617e-04 
36 	 4.337829e-04 
37 	 3.982077e-04 
38 	 3.903217e-04 
39 	 4.035876e-04 
40 	 4.211506e-04 
41 	 4.224192e-04 
42 	 3.958517e-04 
43 	 3.465979e-04 
44 	 2.917011e-04 
45 	 2.476158e-04 
46 	 2.210701e-04 
47 	 2.088363e-04 
48 	 2.033853e-04 
49 	 1.986027e-04 
50 	 1.921923e-04 
51 	 1.846922e-04 
52 	 1.771638e-04 
53 	 1.699115e-04 
54 	 1.628705e-04 
55 	 1.564112e-04 
56 	 1.514403e-04 
57 	 1.490986e-04 
58 	 1.508420e-04 
59 	 1.589426e-04 
60 	 1.767395e-04 
61 	 2.078588e-04 
62 	 2.539948e-04 
63 	 3.118686e-04 
64 	 3.715341e-04 
65 	 4.188460e-04 
66 	 4.429692e-04 
67 	 4.459326e-04 
68 	 4.486291e-04 
69 	 4.888499e-04 
70 	 6.106418e-04 
71 	 8.473653e-04 
72 	 1.202743e-03 
73 	 1.636782e-03 
74 	 2.066037e-03 
75 	 2.385049e-03 
76 	 2.504843e-03 
77 	 2.390712e-03 
78 	 2.077655e-03 
79 	 1.653733e-03 
80 	 1.221542e-03 
81 	 8.601325e-04 
82 	 6.056762e-04 
83 	 4.545528e-04 
84 	 3.798698e-04 
85 	 3.493057e-04 
86 	 3.367700e-04 
87 	 3.266061e-04 
88 	 3.126579e-04 
89 	 2.950811e-04 
90 	 2.768823e-04 
91 	 2.611887e-04 
92 	 2.496491e-04 
93 	 2.420355e-04 
94 	 2.368529e-04 
95 	 2.325277e-04 
96 	 2.285882e-04 
97 	 2.262956e-04 
98 	 2.284404e-04 
99 	 2.383781e-04 
100 	 2.586816e-04 
101 	 2.898978e-04 
102 	 3.298318e-04 
103 	 3.735879e-04 
104 	 4.143900e-04 
105 	 4.449981e-04 
106 	 4.593706e-04 
107 	 4.541212e-04 
108 	 4.293328e-04 
109 	 3.884664e-04 
110 	 3.373963e-04 
111 	 2.829055e-04 
112 	 2.311439e-04 
113 	 1.865150e-04 
114 	 1.512348e-04 
115 	 1.255359e-04 
116 	 1.082784e-04 
117 	 9.767241e-05 
118 	 9.187375e-05 
119 	 8.934395e-05 
120 	 8.897596e-05 
121 	 9.005351e-05 
122 	 9.212631e-05 
123 	 9.486859e-05 
124 	 9.796444e-05 
125 	 1.010433e-04 
126 	 1.036731e-04 
127 	 1.054058e-04 
128 	 1.058583e-04 
129 	 1.048017e-04 
130 	 1.022302e-04 
131 	 9.838630e-05 
132 	 9.373326e-05 
133 	 8.888243e-05 
