1 	 0.000000e+00 
2 	 0.000000e+00 
3 	 0.000000e+00 
4 	 0.000000e+00 
5 	 0.000000e+00 
6 	 0.000000e+00 
7 	 6.002756e-04 
8 	 2.739386e-04 
9 	 2.281188e-04 
10 	 2.142481e-04 
11 	 2.333712e-04 
12 	 3.311711e-04 
13 	 5.822837e-04 
14 	 9.451327e-04 
15 	 1.166588e-03 
16 	 1.061412e-03 
17 	 7.679121e-04 
18 	 5.110051e-04 
19 	 3.741554e-04 
20 	 3.822261e-04 
21 	 5.987383e-04 
22 	 1.090372e-03 
23 	 1.789737e-03 
24 	 2.413798e-03 
25 	 2.634567e-03 
26 	 2.378025e-03 
27 	 1.868422e-03 
28 	 1.367954e-03 
29 	 9.763312e-04 
30 	 6.771472e-04 
31 	 4.513226e-04 
32 	 2.995847e-04 
33 	 2.149335e-04 
34 	 1.760642e-04 
35 	 1.607004e-04 
36 	 1.546768e-04 
37 	 1.515757e-04 
38 	 1.491796e-04 
39 	 1.469420e-04 
40 	 1.448822e-04 
41 	 1.431592e-04 
42 	 1.418686e-04 
43 	 1.409601e-04 
44 	 1.402389e-04 
45 	 1.393891e-04 
46 	 1.380246e-04 
47 	 1.358683e-04 
48 	 1.330958e-04 
49 	 1.305716e-04 
50 	 1.295738e-04 
51 	 1.311558e-04 
52 	 1.361428e-04 
53 	 1.464295e-04 
54 	 1.663105e-04 
55 	 2.011515e-04 
56 	 2.523137e-04 
57 	 3.114945e-04 
58 	 3.605305e-04 
59 	 3.797801e-04 
60 	 3.602374e-04 
61 	 3.094734e-04 
62 	 2.462471e-04 
63 	 1.888795e-04 
64 	 1.469613e-04 
65 	 1.208872e-04 
66 	 1.063961e-04 
67 	 9.916012e-05 
68 	 9.707257e-05 
69 	 1.006381e-04 
70 	 1.124840e-04 
71 	 1.363178e-04 
72 	 1.751450e-04 
73 	 2.288409e-04 
74 	 2.920087e-04 
75 	 3.536780e-04 
76 	 3.999629e-04 
77 	 4.191169e-04 
78 	 4.065381e-04 
79 	 3.668274e-04 
80 	 3.116645e-04 
81 	 2.549195e-04 
82 	 2.079657e-04 
83 	 1.775368e-04 
84 	 1.664372e-04 
85 	 1.756559e-04 
86 	 2.060002e-04 
87 	 2.581106e-04 
88 	 3.308751e-04 
89 	 4.192346e-04 
90 	 5.128356e-04 
91 	 5.967995e-04 
92 	 6.549741e-04 
93 	 6.747106e-04 
94 	 6.511657e-04 
95 	 5.890989e-04 
96 	 5.012848e-04 
97 	 4.043440e-04 
98 	 3.139899e-04 
99 	 2.417020e-04 
100 	 1.938073e-04 
101 	 1.726233e-04 
102 	 1.784479e-04 
103 	 2.110935e-04 
104 	 2.701815e-04 
105 	 3.541591e-04 
106 	 4.586433e-04 
107 	 5.750514e-04 
108 	 6.904470e-04 
109 	 7.891197e-04 
110 	 8.557076e-04 
111 	 8.789448e-04 
112 	 8.547048e-04 
113 	 7.871646e-04 
114 	 6.876212e-04 
115 	 5.714091e-04 
116 	 4.540714e-04 
117 	 3.480807e-04 
118 	 2.610114e-04 
119 	 1.953738e-04 
120 	 1.497091e-04 
121 	 1.202497e-04 
122 	 1.024978e-04 
123 	 9.233573e-05 
124 	 8.657797e-05 
125 	 8.307275e-05 
126 	 8.054010e-05 
127 	 7.831425e-05 
128 	 7.609985e-05 
129 	 7.379166e-05 
130 	 7.136514e-05 
131 	 6.882427e-05 
132 	 6.618560e-05 
133 	 6.347990e-05 
