1 	 0.000000e+00 
2 	 0.000000e+00 
3 	 0.000000e+00 
4 	 0.000000e+00 
5 	 0.000000e+00 
6 	 0.000000e+00 
7 	 1.375932e-03 
8 	 6.073891e-03 
9 	 1.622829e-02 
10 	 2.355658e-02 
11 	 1.876999e-02 
12 	 8.752605e-03 
13 	 2.803621e-03 
14 	 9.629197e-04 
15 	 7.306187e-04 
16 	 8.505401e-04 
17 	 8.567922e-04 
18 	 6.702167e-04 
19 	 4.336355e-04 
20 	 3.080769e-04 
21 	 3.887935e-04 
22 	 7.762204e-04 
23 	 1.581220e-03 
24 	 2.743309e-03 
25 	 3.853702e-03 
26 	 4.318824e-03 
27 	 3.847261e-03 
28 	 2.730684e-03 
29 	 1.562242e-03 
30 	 7.474459e-04 
31 	 3.332249e-04 
32 	 1.737285e-04 
33 	 1.256512e-04 
34 	 1.133490e-04 
35 	 1.098542e-04 
36 	 1.082174e-04 
37 	 1.070918e-04 
38 	 1.062395e-04 
39 	 1.055602e-04 
40 	 1.049499e-04 
41 	 1.043182e-04 
42 	 1.036557e-04 
43 	 1.031218e-04 
44 	 1.031123e-04 
45 	 1.042440e-04 
46 	 1.071874e-04 
47 	 1.123190e-04 
48 	 1.192819e-04 
49 	 1.267081e-04 
50 	 1.324137e-04 
51 	 1.341753e-04 
52 	 1.307801e-04 
53 	 1.227176e-04 
54 	 1.120072e-04 
55 	 1.012366e-04 
56 	 9.243734e-05 
57 	 8.646244e-05 
58 	 8.305821e-05 
59 	 8.134238e-05 
60 	 8.028461e-05 
61 	 7.899311e-05 
62 	 7.684200e-05 
63 	 7.354336e-05 
64 	 6.920157e-05 
65 	 6.429913e-05 
66 	 5.954337e-05 
67 	 5.557181e-05 
68 	 5.262799e-05 
69 	 5.039257e-05 
70 	 4.810595e-05 
71 	 4.495210e-05 
72 	 4.049610e-05 
73 	 3.492291e-05 
74 	 2.896275e-05 
75 	 2.360836e-05 
76 	 1.986209e-05 
77 	 1.869894e-05 
78 	 2.124522e-05 
79 	 2.898141e-05 
80 	 4.369836e-05 
81 	 6.701431e-05 
82 	 9.948826e-05 
83 	 1.396723e-04 
84 	 1.836838e-04 
85 	 2.258450e-04 
86 	 2.605142e-04 
87 	 2.845320e-04 
88 	 2.991276e-04 
89 	 3.101002e-04 
90 	 3.257781e-04 
91 	 3.533656e-04 
92 	 3.952157e-04 
93 	 4.467814e-04 
94 	 4.973502e-04 
95 	 5.334394e-04 
96 	 5.435295e-04 
97 	 5.222109e-04 
98 	 4.721325e-04 
99 	 4.032037e-04 
100 	 3.297449e-04 
101 	 2.670418e-04 
102 	 2.286608e-04 
103 	 2.250965e-04 
104 	 2.633793e-04 
105 	 3.467740e-04 
106 	 4.738935e-04 
107 	 6.372843e-04 
108 	 8.223339e-04 
109 	 1.007703e-03 
110 	 1.168111e-03 
111 	 1.279294e-03 
112 	 1.323802e-03 
113 	 1.295593e-03 
114 	 1.201610e-03 
115 	 1.059651e-03 
116 	 8.932763e-04 
117 	 7.256594e-04 
118 	 5.744960e-04 
119 	 4.494265e-04 
120 	 3.522611e-04 
121 	 2.792494e-04 
122 	 2.241176e-04 
123 	 1.806988e-04 
124 	 1.444898e-04 
125 	 1.130518e-04 
126 	 8.559160e-05 
127 	 6.220181e-05 
128 	 4.315986e-05 
129 	 2.849785e-05 
130 	 1.786986e-05 
131 	 1.062886e-05 
132 	 5.992460e-06 
133 	 3.201113e-06 
