1 	 0.000000e+00 
2 	 0.000000e+00 
3 	 0.000000e+00 
4 	 0.000000e+00 
5 	 0.000000e+00 
6 	 0.000000e+00 
7 	 2.736956e-04 
8 	 2.718274e-04 
9 	 2.702977e-04 
10 	 2.700022e-04 
11 	 2.710451e-04 
12 	 2.723853e-04 
13 	 2.727891e-04 
14 	 2.720074e-04 
15 	 2.705852e-04 
16 	 2.689870e-04 
17 	 2.673503e-04 
18 	 2.656717e-04 
19 	 2.639535e-04 
20 	 2.622235e-04 
21 	 2.605074e-04 
22 	 2.588162e-04 
23 	 2.571559e-04 
24 	 2.555320e-04 
25 	 2.539398e-04 
26 	 2.523627e-04 
27 	 2.507761e-04 
28 	 2.491567e-04 
29 	 2.474998e-04 
30 	 2.458313e-04 
31 	 2.441985e-04 
32 	 2.426392e-04 
33 	 2.411583e-04 
34 	 2.397275e-04 
35 	 2.383027e-04 
36 	 2.368443e-04 
37 	 2.353304e-04 
38 	 2.337621e-04 
39 	 2.321587e-04 
40 	 2.305469e-04 
41 	 2.289449e-04 
42 	 2.273419e-04 
43 	 2.256737e-04 
44 	 2.238055e-04 
45 	 2.215588e-04 
46 	 2.188269e-04 
47 	 2.157776e-04 
48 	 2.130107e-04 
49 	 2.114319e-04 
50 	 2.117428e-04 
51 	 2.138289e-04 
52 	 2.166030e-04 
53 	 2.185749e-04 
54 	 2.187462e-04 
55 	 2.171040e-04 
56 	 2.143928e-04 
57 	 2.114978e-04 
58 	 2.089800e-04 
59 	 2.069910e-04 
60 	 2.054362e-04 
61 	 2.041587e-04 
62 	 2.030366e-04 
63 	 2.020015e-04 
64 	 2.010219e-04 
65 	 2.000849e-04 
66 	 1.991844e-04 
67 	 1.983171e-04 
68 	 1.974849e-04 
69 	 1.967010e-04 
70 	 1.959986e-04 
71 	 1.954388e-04 
72 	 1.951149e-04 
73 	 1.951460e-04 
74 	 1.956500e-04 
75 	 1.966921e-04 
76 	 1.982210e-04 
77 	 2.000228e-04 
78 	 2.017321e-04 
79 	 2.029205e-04 
80 	 2.032390e-04 
81 	 2.025519e-04 
82 	 2.009920e-04 
83 	 1.989079e-04 
84 	 1.967324e-04 
85 	 1.948411e-04 
86 	 1.934638e-04 
87 	 1.926716e-04 
88 	 1.924215e-04 
89 	 1.926180e-04 
90 	 1.931629e-04 
91 	 1.939790e-04 
92 	 1.950133e-04 
93 	 1.962283e-04 
94 	 1.975890e-04 
95 	 1.990495e-04 
96 	 2.005381e-04 
97 	 2.019419e-04 
98 	 2.030902e-04 
99 	 2.037414e-04 
100 	 2.035811e-04 
101 	 2.022370e-04 
102 	 1.993171e-04 
103 	 1.944712e-04 
104 	 1.874659e-04 
105 	 1.782565e-04 
106 	 1.670333e-04 
107 	 1.542246e-04 
108 	 1.404478e-04 
109 	 1.264173e-04 
110 	 1.128323e-04 
111 	 1.002737e-04 
112 	 8.913554e-05 
113 	 7.960228e-05 
114 	 7.167081e-05 
115 	 6.520075e-05 
116 	 5.997504e-05 
117 	 5.575406e-05 
118 	 5.231401e-05 
119 	 4.946755e-05 
120 	 4.706981e-05 
121 	 4.501506e-05 
122 	 4.322900e-05 
123 	 4.166037e-05 
124 	 4.027381e-05 
125 	 3.904448e-05 
126 	 3.795455e-05 
127 	 3.699083e-05 
128 	 3.614333e-05 
129 	 3.540408e-05 
130 	 3.476625e-05 
131 	 3.422334e-05 
132 	 3.376882e-05 
133 	 3.339609e-05 
