1 	 0.000000e+00 
2 	 8.907378e-04 
3 	 8.563925e-04 
4 	 8.856144e-04 
5 	 8.815311e-04 
6 	 8.758528e-04 
7 	 8.704453e-04 
8 	 8.649007e-04 
9 	 8.607243e-04 
10 	 8.599700e-04 
11 	 8.625645e-04 
12 	 8.658255e-04 
13 	 8.668026e-04 
14 	 8.646630e-04 
15 	 8.604819e-04 
16 	 8.555010e-04 
17 	 8.502842e-04 
18 	 8.449452e-04 
19 	 8.395106e-04 
20 	 8.340406e-04 
21 	 8.286019e-04 
22 	 8.232372e-04 
23 	 8.179666e-04 
24 	 8.127938e-04 
25 	 8.076993e-04 
26 	 8.026374e-04 
27 	 7.975508e-04 
28 	 7.923979e-04 
29 	 7.871838e-04 
30 	 7.819707e-04 
31 	 7.768528e-04 
32 	 7.719040e-04 
33 	 7.671345e-04 
34 	 7.624858e-04 
35 	 7.578605e-04 
36 	 7.531660e-04 
37 	 7.483466e-04 
38 	 7.433944e-04 
39 	 7.383322e-04 
40 	 7.331697e-04 
41 	 7.278248e-04 
42 	 7.220030e-04 
43 	 7.150310e-04 
44 	 7.057035e-04 
45 	 6.923553e-04 
46 	 6.736277e-04 
47 	 6.504252e-04 
48 	 6.285019e-04 
49 	 6.187672e-04 
50 	 6.316838e-04 
51 	 6.674564e-04 
52 	 7.116542e-04 
53 	 7.437516e-04 
54 	 7.517781e-04 
55 	 7.385591e-04 
56 	 7.154752e-04 
57 	 6.928214e-04 
58 	 6.753891e-04 
59 	 6.635086e-04 
60 	 6.556656e-04 
61 	 6.502340e-04 
62 	 6.460773e-04 
63 	 6.425558e-04 
64 	 6.393625e-04 
65 	 6.363665e-04 
66 	 6.335108e-04 
67 	 6.307635e-04 
68 	 6.281122e-04 
69 	 6.255842e-04 
70 	 6.232741e-04 
71 	 6.213719e-04 
72 	 6.201823e-04 
73 	 6.201166e-04 
74 	 6.216188e-04 
75 	 6.249919e-04 
76 	 6.301493e-04 
77 	 6.364065e-04 
78 	 6.424775e-04 
79 	 6.467862e-04 
80 	 6.480173e-04 
81 	 6.456531e-04 
82 	 6.401988e-04 
83 	 6.329665e-04 
84 	 6.255458e-04 
85 	 6.192563e-04 
86 	 6.148357e-04 
87 	 6.124356e-04 
88 	 6.118238e-04 
